ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11434019,JB419073,09/02/2018 11:39:00 AM,066XX S MINERVA AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0321,003,5,42,03,1185026,1861169,2018,09/09/2018 03:57:45 PM,41.774201644,-87.597276485,"(41.774201644, -87.597276485)"
11453230,JB444766,09/02/2018 12:00:00 PM,083XX S COLFAX AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,0423,004,7,46,05,1194955,1850093,2018,09/26/2018 04:12:46 PM,41.743569319,-87.561243696,"(41.743569319, -87.561243696)"
11434139,JB419361,09/02/2018 12:03:00 PM,022XX N MONITOR AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2515,025,37,19,05,1137024,1914353,2018,09/09/2018 03:57:45 PM,41.92113913,-87.77197084,"(41.92113913, -87.77197084)"
11434063,JB419190,09/02/2018 12:25:00 PM,069XX N HAMILTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,VEHICLE NON-COMMERCIAL,true,false,2411,024,50,2,05,1160739,1946229,2018,09/19/2018 04:22:01 PM,42.008149381,-87.683948324,"(42.008149381, -87.683948324)"
24158,JB418797,09/02/2018 12:50:00 PM,009XX W 129TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0523,005,34,53,01A,1172573,1818884,2018,09/09/2018 03:57:45 PM,41.658448879,-87.644167401,"(41.658448879, -87.644167401)"
11435566,JB419408,09/02/2018 01:00:00 PM,069XX S INDIANA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0322,003,6,69,05,1178797,1858895,2018,09/12/2018 04:00:35 PM,41.768105576,-87.620179762,"(41.768105576, -87.620179762)"
11434378,JB419516,09/02/2018 01:00:00 PM,002XX W 63RD ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,false,false,0711,007,20,68,03,1175827,1863196,2018,09/09/2018 03:57:45 PM,41.779975054,-87.630937377,"(41.779975054, -87.630937377)"
11434288,JB419598,09/02/2018 01:00:00 PM,035XX W DOUGLAS BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1021,010,24,29,05,1152903,1893226,2018,09/09/2018 03:57:45 PM,41.862864481,-87.714187307,"(41.862864481, -87.714187307)"
11437383,JB423434,09/02/2018 01:30:00 PM,011XX S KARLOV AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1132,011,24,29,03,1149233,1894475,2018,09/09/2018 03:57:45 PM,41.866363726,-87.727627247,"(41.866363726, -87.727627247)"
11434894,JB420274,09/02/2018 02:00:00 PM,074XX S EUCLID AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0333,003,8,43,05,1190500,1855975,2018,09/09/2018 03:57:45 PM,41.759818573,-87.577377477,"(41.759818573, -87.577377477)"
11434091,JB419271,09/02/2018 02:07:00 PM,038XX W LEXINGTON ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1133,011,24,26,03,1150825,1896421,2018,09/09/2018 03:57:45 PM,41.8716728,-87.72173192,"(41.8716728, -87.72173192)"
11434235,JB419525,09/02/2018 02:20:00 PM,057XX S AUSTIN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0811,008,23,56,05,1137360,1865935,2018,09/09/2018 03:57:45 PM,41.78826704,-87.771899479,"(41.78826704, -87.771899479)"
11451587,JB442587,09/02/2018 03:00:00 PM,007XX W 116TH PL,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0524,005,34,53,05,1173633,1827817,2018,09/22/2018 03:56:15 PM,41.682939182,-87.640025628,"(41.682939182, -87.640025628)"
11434991,JB420473,09/02/2018 03:00:00 PM,054XX W CULLOM AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1624,016,38,15,05,1139273,1928057,2018,09/09/2018 03:57:45 PM,41.958703596,-87.763372581,"(41.958703596, -87.763372581)"
11434335,JB419382,09/02/2018 03:00:00 PM,076XX S SAGINAW AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0421,004,7,43,03,1195251,1854796,2018,09/09/2018 03:57:45 PM,41.756467423,-87.560004274,"(41.756467423, -87.560004274)"
11434242,JB419372,09/02/2018 03:35:00 PM,0000X N STATE ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,DEPARTMENT STORE,false,false,0112,001,42,32,03,1176364,1900524,2018,09/09/2018 03:57:45 PM,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
11439319,JB425824,09/02/2018 04:00:00 PM,005XX W ARLINGTON PL,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1935,019,43,7,05,1172204,1916654,2018,09/12/2018 04:00:35 PM,41.926748485,-87.642643335,"(41.926748485, -87.642643335)"
11434161,JB419430,09/02/2018 04:30:00 PM,038XX W DIVERSEY AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,false,false,2524,025,35,22,03,1150324,1918345,2018,09/09/2018 03:57:45 PM,41.93184422,-87.722998641,"(41.93184422, -87.722998641)"
11444825,JB433478,09/02/2018 05:00:00 PM,043XX N WOLCOTT AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1912,019,47,5,05,1163044,1928787,2018,09/15/2018 03:55:51 PM,41.960239636,-87.675960233,"(41.960239636, -87.675960233)"
11434954,JB420418,09/02/2018 05:00:00 PM,063XX S WOLCOTT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0726,007,15,67,05,1164772,1862657,2018,09/09/2018 03:57:45 PM,41.778736614,-87.671481839,"(41.778736614, -87.671481839)"
11434897,JB420250,09/02/2018 06:00:00 PM,044XX W JACKSON BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1113,011,28,26,05,1146759,1898316,2018,09/09/2018 03:57:45 PM,41.876951435,-87.736611599,"(41.876951435, -87.736611599)"
11434439,JB419789,09/02/2018 06:30:00 PM,002XX N STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0111,001,42,32,03,1176327,1901797,2018,09/09/2018 03:57:45 PM,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
11435867,JB421467,09/02/2018 07:00:00 PM,001XX W GRAND AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1831,018,42,8,05,1175251,1903876,2018,09/09/2018 03:57:45 PM,41.891617173,-87.631831083,"(41.891617173, -87.631831083)"
11434930,JB420149,09/02/2018 07:00:00 PM,053XX S KENNETH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0815,008,23,62,05,1147599,1868955,2018,09/09/2018 03:57:45 PM,41.796364786,-87.734279194,"(41.796364786, -87.734279194)"
11434619,JB419919,09/02/2018 07:00:00 PM,015XX W ADDISON ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1922,019,44,6,05,1165459,1923987,2018,09/09/2018 03:57:45 PM,41.947017039,-87.667218725,"(41.947017039, -87.667218725)"
11434902,JB420081,09/02/2018 07:05:00 PM,013XX N BELL AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1424,014,1,24,05,1161159,1908949,2018,09/09/2018 03:57:45 PM,41.905842379,-87.683443248,"(41.905842379, -87.683443248)"
11434340,JB419643,09/02/2018 07:32:00 PM,014XX W TAYLOR ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,1231,012,25,28,05,1166766,1895681,2018,09/09/2018 03:57:45 PM,41.869315588,-87.663227403,"(41.869315588, -87.663227403)"
11442210,JB430135,09/02/2018 08:08:00 PM,012XX N WOOD ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1424,014,1,24,05,1164162,1908687,2018,09/13/2018 03:56:52 PM,41.905060471,-87.672419593,"(41.905060471, -87.672419593)"
11434390,JB419693,09/02/2018 08:45:00 PM,068XX S LOOMIS BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,0724,007,17,67,03,1168179,1859299,2018,09/09/2018 03:57:45 PM,41.769449202,-87.659088027,"(41.769449202, -87.659088027)"
11434791,JB420185,09/02/2018 09:00:00 PM,055XX S KILBOURN AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0813,008,13,62,05,1147308,1867441,2018,09/09/2018 03:57:45 PM,41.792215691,-87.735384947,"(41.792215691, -87.735384947)"
11434675,JB419679,09/02/2018 09:00:00 PM,032XX W LELAND AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,APARTMENT,false,false,1713,017,33,14,03,1153729,1931040,2018,09/09/2018 03:57:45 PM,41.966612994,-87.710146501,"(41.966612994, -87.710146501)"
24159,JB419647,09/02/2018 09:02:00 PM,075XX N CLARK ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2424,024,49,1,01A,1162898,1949977,2018,09/09/2018 03:57:45 PM,42.018388759,-87.675898955,"(42.018388759, -87.675898955)"
11434450,JB419828,09/02/2018 09:09:00 PM,008XX S KEDVALE AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,1132,011,24,26,03,1148849,1895982,2018,09/09/2018 03:57:45 PM,41.870506538,-87.728998012,"(41.870506538, -87.728998012)"
11441598,JB429082,09/02/2018 09:15:00 PM,006XX N OAKLEY BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1221,012,26,24,05,1160959,1904170,2018,09/12/2018 04:00:35 PM,41.892732575,-87.684310725,"(41.892732575, -87.684310725)"
24160,JB418816,09/02/2018 09:30:00 PM,014XX E 77TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0411,004,5,43,01A,1187351,1854227,2018,09/09/2018 03:57:45 PM,41.755097256,-87.588973804,"(41.755097256, -87.588973804)"
11434410,JB419734,09/02/2018 09:40:00 PM,022XX W TAYLOR ST,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,1225,012,25,28,03,1161443,1895534,2018,09/09/2018 03:57:45 PM,41.86902457,-87.682773608,"(41.86902457, -87.682773608)"
11434514,JB419866,09/02/2018 10:17:00 PM,064XX S ROCKWELL ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,true,false,0825,008,15,66,05,1160149,1861764,2018,09/09/2018 03:57:45 PM,41.776382486,-87.68845474,"(41.776382486, -87.68845474)"
11434470,JB419809,09/02/2018 10:45:00 PM,043XX W ADAMS ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1115,011,28,26,03,1147402,1898657,2018,09/09/2018 03:57:45 PM,41.877874887,-87.734241933,"(41.877874887, -87.734241933)"
11434909,JB420306,09/02/2018 11:30:00 PM,047XX W IRVING PARK RD,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1722,017,45,15,05,1143999,1926171,2018,09/09/2018 03:57:45 PM,41.953440681,-87.746045259,"(41.953440681, -87.746045259)"
11434919,JB420313,09/02/2018 11:45:00 PM,045XX N KILBOURN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1722,017,45,16,05,1145265,1929800,2018,09/09/2018 03:57:45 PM,41.963375052,-87.741299112,"(41.963375052, -87.741299112)"
11434458,JB419848,09/02/2018 11:50:00 PM,002XX N STATE ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,CTA STATION,false,false,0111,001,42,32,03,1176327,1901797,2018,09/23/2018 03:56:26 PM,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
11434700,JB419915,09/03/2018 12:14:00 AM,039XX W 63RD ST,0330,ROBBERY,AGGRAVATED,APARTMENT,false,false,0823,008,13,65,03,1151185,1862535,2018,09/10/2018 04:05:59 PM,41.778677993,-87.721296466,"(41.778677993, -87.721296466)"
11434591,JB419888,09/03/2018 12:46:00 AM,014XX W 72ND PL,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0734,007,17,67,03,1168107,1856673,2018,09/10/2018 04:05:59 PM,41.762244664,-87.659427362,"(41.762244664, -87.659427362)"
11434576,JB419877,09/03/2018 12:57:00 AM,023XX W FULTON ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1223,012,27,28,03,1160608,1901946,2018,09/10/2018 04:05:59 PM,41.886637007,-87.685661461,"(41.886637007, -87.685661461)"
11434812,JB420203,09/03/2018 01:00:00 AM,044XX S KEDZIE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0922,009,14,58,03,1155767,1875040,2018,09/19/2018 04:22:01 PM,41.812902753,-87.704162824,"(41.812902753, -87.704162824)"
11434652,JB419905,09/03/2018 01:00:00 AM,023XX N WASHTENAW AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1431,014,1,22,03,1157800,1915674,2018,09/10/2018 04:05:59 PM,41.924365478,-87.695598381,"(41.924365478, -87.695598381)"
11435107,JB420499,09/03/2018 01:14:00 AM,112XX S MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0531,005,9,49,05,1178806,1830305,2018,09/10/2018 04:05:59 PM,41.689650822,-87.621014,"(41.689650822, -87.621014)"
11434899,JB419947,09/03/2018 01:30:00 AM,031XX W HARRISON ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1134,011,24,27,03,1155457,1897193,2018,09/10/2018 04:05:59 PM,41.873699424,-87.704705156,"(41.873699424, -87.704705156)"
11434614,JB419972,09/03/2018 01:30:00 AM,065XX S ABERDEEN ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,0724,007,17,68,03,1170108,1861409,2018,09/10/2018 04:05:59 PM,41.775197587,-87.651955919,"(41.775197587, -87.651955919)"
11434757,JB419986,09/03/2018 02:00:00 AM,071XX S RIDGELAND AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE,false,false,0324,003,5,43,03,1189101,1858113,2018,09/10/2018 04:05:59 PM,41.765719051,-87.582436322,"(41.765719051, -87.582436322)"
11434709,JB420073,09/03/2018 02:15:00 AM,119XX S HALSTED ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,SIDEWALK,false,false,0524,005,34,53,03,1173139,1825780,2018,09/10/2018 04:05:59 PM,41.67736022,-87.641893815,"(41.67736022, -87.641893815)"
11434643,JB419969,09/03/2018 02:30:00 AM,021XX W HUBBARD ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1221,012,26,24,03,1162160,1903064,2018,09/10/2018 04:05:59 PM,41.889672607,-87.679930861,"(41.889672607, -87.679930861)"
11434623,JB420010,09/03/2018 03:35:00 AM,017XX N WELLS ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1814,018,43,7,03,1174373,1912140,2018,09/10/2018 04:05:59 PM,41.91431366,-87.63480841,"(41.91431366, -87.63480841)"
11435550,JB421047,09/03/2018 04:00:00 AM,007XX S MICHIGAN AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0123,001,2,32,03,1177389,1897003,2018,09/10/2018 04:05:59 PM,41.872709056,-87.624187857,"(41.872709056, -87.624187857)"
11434765,JB420100,09/03/2018 04:00:00 AM,052XX W FULLERTON AVE,0620,BURGLARY,UNLAWFUL ENTRY,SMALL RETAIL STORE,false,false,2515,025,37,19,05,1141228,1915460,2018,09/10/2018 04:05:59 PM,41.924100299,-87.75649678,"(41.924100299, -87.75649678)"
11434659,JB420025,09/03/2018 04:30:00 AM,077XX S EXCHANGE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0421,004,7,43,03,1196754,1853911,2018,09/10/2018 04:05:59 PM,41.754001713,-87.554525554,"(41.754001713, -87.554525554)"
11435323,JB420791,09/03/2018 05:00:00 AM,031XX S SPRINGFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1031,010,22,30,05,1150875,1883431,2018,09/10/2018 04:05:59 PM,41.836025681,-87.721887952,"(41.836025681, -87.721887952)"
11442883,JB420044,09/03/2018 05:15:00 AM,125XX S PRINCETON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0523,005,9,53,05,1176557,1821849,2018,09/19/2018 04:22:01 PM,41.666496985,-87.629500445,"(41.666496985, -87.629500445)"
11434792,JB420130,09/03/2018 08:40:00 AM,061XX S MICHIGAN AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0311,003,20,40,03,1178212,1864265,2018,09/10/2018 04:05:59 PM,41.782854706,-87.62216127,"(41.782854706, -87.62216127)"
11435184,JB420720,09/03/2018 10:15:00 AM,025XX W COYLE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2411,024,50,2,05,1158092,1946037,2018,09/10/2018 04:05:59 PM,42.00767721,-87.693692554,"(42.00767721, -87.693692554)"
11434871,JB420233,09/03/2018 10:51:00 AM,009XX N FAIRFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1211,012,26,24,05,1157888,1906174,2018,09/10/2018 04:05:59 PM,41.898294918,-87.695534603,"(41.898294918, -87.695534603)"
11437316,JB423585,09/03/2018 11:00:00 AM,006XX N LEAMINGTON AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1532,015,28,25,05,1141914,1903748,2018,09/10/2018 04:05:59 PM,41.89194857,-87.754266629,"(41.89194857, -87.754266629)"
11436318,JB422274,09/03/2018 11:00:00 AM,026XX W HIRSCH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1423,014,26,24,05,1158336,1909205,2018,09/10/2018 04:05:59 PM,41.906603085,-87.693806136,"(41.906603085, -87.693806136)"
11435191,JB420646,09/03/2018 11:45:00 AM,004XX W NORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1821,018,43,8,05,1172901,1910953,2018,09/10/2018 04:05:59 PM,41.911089244,-87.640251495,"(41.911089244, -87.640251495)"
11434907,JB420317,09/03/2018 12:00:00 PM,032XX N RIDGEWAY AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,ALLEY,false,false,1732,017,35,21,03,1150823,1921231,2018,09/10/2018 04:05:59 PM,41.939753879,-87.721089139,"(41.939753879, -87.721089139)"
11435009,JB420334,09/03/2018 12:18:00 PM,0000X S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,COMMERCIAL / BUSINESS OFFICE,false,false,0112,001,42,32,03,1176389,1900278,2018,09/10/2018 04:05:59 PM,41.88171846,-87.627760426,"(41.88171846, -87.627760426)"
11436071,JB420779,09/03/2018 12:45:00 PM,045XX N NARRAGANSETT AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1622,016,38,15,05,1132898,1930000,2018,09/10/2018 04:05:59 PM,41.964149347,-87.786764421,"(41.964149347, -87.786764421)"
11437074,JB420426,09/03/2018 12:50:00 PM,078XX S BENNETT AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,0414,004,8,43,03,1190231,1853330,2018,09/12/2018 04:00:35 PM,41.752566947,-87.578448404,"(41.752566947, -87.578448404)"
11435093,JB420471,09/03/2018 12:50:00 PM,131XX S BALTIMORE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0433,004,10,55,03,1199094,1818443,2018,09/10/2018 04:05:59 PM,41.65661587,-87.547137066,"(41.65661587, -87.547137066)"
11437075,JB423122,09/03/2018 01:00:00 PM,071XX S YATES BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0334,003,7,43,05,1193451,1857997,2018,09/10/2018 04:05:59 PM,41.765295424,-87.566496216,"(41.765295424, -87.566496216)"
24168,JB377572,09/03/2018 01:36:00 PM,076XX S KINGSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0421,004,7,43,01A,1194519,1854810,2018,09/15/2018 03:55:51 PM,41.756523865,-87.562686396,"(41.756523865, -87.562686396)"
11435236,JB420859,09/03/2018 02:00:00 PM,018XX N RICHMOND ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1421,014,35,22,05,1156529,1912018,2018,09/10/2018 04:05:59 PM,41.914358968,-87.700367734,"(41.914358968, -87.700367734)"
11435049,JB420506,09/03/2018 02:04:00 PM,0000X E CHICAGO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1833,018,42,8,03,1176708,1905741,2018,09/10/2018 04:05:59 PM,41.896702014,-87.626423821,"(41.896702014, -87.626423821)"
11435944,JB421488,09/03/2018 03:00:00 PM,080XX S EXCHANGE AVE,0620,BURGLARY,UNLAWFUL ENTRY,PARKING LOT/GARAGE(NON.RESID.),false,false,0422,004,7,46,05,1197230,1852061,2018,09/10/2018 04:05:59 PM,41.748913342,-87.552842713,"(41.748913342, -87.552842713)"
11435500,JB421030,09/03/2018 03:00:00 PM,045XX W MARQUETTE RD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0833,008,13,65,05,1146977,1859783,2018,09/10/2018 04:05:59 PM,41.771207195,-87.736793502,"(41.771207195, -87.736793502)"
11435224,JB420619,09/03/2018 03:30:00 PM,007XX W WAVELAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1925,019,46,6,03,1170463,1924796,2018,09/10/2018 04:05:59 PM,41.949128779,-87.64880179,"(41.949128779, -87.64880179)"
11435438,JB420834,09/03/2018 04:30:00 PM,011XX W 63RD ST,0620,BURGLARY,UNLAWFUL ENTRY,CONVENIENCE STORE,false,false,0724,007,16,68,05,1169596,1863016,2018,09/10/2018 04:05:59 PM,41.779618508,-87.653786292,"(41.779618508, -87.653786292)"
11435198,JB420648,09/03/2018 04:45:00 PM,036XX W LAKE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,1123,011,28,27,03,1152181,1901271,2018,09/10/2018 04:05:59 PM,41.884955101,-87.716625521,"(41.884955101, -87.716625521)"
11436448,JB420766,09/03/2018 05:15:00 PM,013XX N MAYFIELD AVE,0337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,STREET,false,false,2531,025,29,25,03,1136781,1908215,2018,09/12/2018 04:00:35 PM,41.904300091,-87.773011028,"(41.904300091, -87.773011028)"
11435345,JB420875,09/03/2018 05:20:00 PM,056XX S JUSTINE ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0713,007,16,67,05,1166970,1867356,2018,09/10/2018 04:05:59 PM,41.791584545,-87.663289548,"(41.791584545, -87.663289548)"
11435392,JB420839,09/03/2018 05:30:00 PM,055XX S INDIANA AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,0231,002,20,40,05,1178547,1868164,2018,09/10/2018 04:05:59 PM,41.793546332,-87.620814599,"(41.793546332, -87.620814599)"
11435731,JB421363,09/03/2018 06:00:00 PM,047XX W BERENICE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1731,017,38,15,05,1144114,1925170,2018,09/10/2018 04:05:59 PM,41.950691687,-87.745647737,"(41.950691687, -87.745647737)"
11435303,JB420879,09/03/2018 06:00:00 PM,0000X W 71ST ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0731,007,6,69,05,1176970,1857910,2018,09/10/2018 04:05:59 PM,41.765444001,-87.626906181,"(41.765444001, -87.626906181)"
11435211,JB420759,09/03/2018 06:00:00 PM,032XX W LAWRENCE AVE,031A,ROBBERY,ARMED: HANDGUN,CONVENIENCE STORE,false,false,1713,017,33,14,03,1154097,1931711,2018,09/10/2018 04:05:59 PM,41.968446906,-87.708775431,"(41.968446906, -87.708775431)"
11435844,JB421496,09/03/2018 06:30:00 PM,009XX W VAN BUREN ST,0620,BURGLARY,UNLAWFUL ENTRY,WAREHOUSE,false,false,1232,012,2,28,05,1170035,1898366,2018,09/10/2018 04:05:59 PM,41.876612775,-87.651147769,"(41.876612775, -87.651147769)"
11435270,JB420812,09/03/2018 06:30:00 PM,061XX S DREXEL AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,0313,003,20,42,05,1183066,1864341,2018,09/10/2018 04:05:59 PM,41.782951712,-87.604362828,"(41.782951712, -87.604362828)"
11435346,JB420901,09/03/2018 08:30:00 PM,0000X W 69TH ST,031A,ROBBERY,ARMED: HANDGUN,CTA STATION,false,false,0731,007,6,69,03,1177279,1859276,2018,09/13/2018 03:56:52 PM,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
11435768,JB421334,09/03/2018 09:00:00 PM,062XX N MAPLEWOOD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2413,024,50,2,05,1158195,1941263,2018,09/10/2018 04:05:59 PM,41.994575069,-87.693444862,"(41.994575069, -87.693444862)"
11435536,JB421042,09/03/2018 09:00:00 PM,067XX S CORNELL AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,0332,003,5,43,03,1188360,1860719,2018,09/10/2018 04:05:59 PM,41.772887854,-87.58506919,"(41.772887854, -87.58506919)"
11435395,JB420987,09/03/2018 09:00:00 PM,036XX S WINCHESTER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0912,009,11,59,05,1163945,1880566,2018,09/10/2018 04:05:59 PM,41.827898499,-87.674010054,"(41.827898499, -87.674010054)"
11436078,JB421390,09/03/2018 10:00:00 PM,053XX W MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1522,015,28,25,05,1140937,1899509,2018,09/10/2018 04:05:59 PM,41.880334264,-87.757959152,"(41.880334264, -87.757959152)"
11435808,JB421345,09/03/2018 10:00:00 PM,014XX W CHICAGO AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,1215,012,27,24,05,1166711,1905455,2018,09/10/2018 04:05:59 PM,41.89613737,-87.663149102,"(41.89613737, -87.663149102)"
11435499,JB420978,09/03/2018 10:14:00 PM,050XX S KEELER AVE,0337,ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,STREET,false,false,0815,008,23,57,03,1149214,1870933,2018,09/10/2018 04:05:59 PM,41.801761681,-87.728305724,"(41.801761681, -87.728305724)"
11437520,JB423859,09/03/2018 10:30:00 PM,064XX S DREXEL AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,0312,003,20,42,03,1183497,1862603,2018,09/10/2018 04:05:59 PM,41.778172446,-87.602836797,"(41.778172446, -87.602836797)"
11435418,JB421010,09/03/2018 10:45:00 PM,001XX N MENARD AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,1512,015,29,25,03,1137690,1900490,2018,09/10/2018 04:05:59 PM,41.883085374,-87.769858328,"(41.883085374, -87.769858328)"
